ID,Cycle,value,Date,Region,Site_ID,Latitude,Longitude,Filtration,Atoll,PlateID
CT2343,21,-16.20759374,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,7,3.012578102,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,13,-4.727490472,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,29,863.3572099,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,3,3.105135205,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,8,1.556552809,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,17,-14.1827679,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,6,2.102977583,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,26,113.8621184,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,5,10.68497485,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,20,-14.18700682,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,22,-5.462444742,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,18,-14.70577125,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,2,4.626054638,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,NA,1968.369404,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,27,231.4299519,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,10,1.930670975,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,1,12.69640851,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,25,44.13085377,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,16,-7.927086061,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,4,6.462002376,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,11,-4.970564284,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,24,16.51495512,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,14,-7.131530881,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,28,461.4587499,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,19,-13.97893621,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,15,-10.91478609,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,30,1406.874164,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2343,9,-2.99006521,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E10
CT2344,6,-2.788745559,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,12,0.007446318,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,21,-4.902243567,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,13,0.690983126,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,7,2.836893175,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,3,-4.497485806,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,28,-0.397334251,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,1,-0.407700126,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,25,-0.882149509,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,17,0.425593028,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,18,-1.930108896,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,15,4.383635561,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,5,-1.237975742,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,29,-1.054340879,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,14,-0.809349372,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,22,1.040563664,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,NA,3.151936042,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,20,0.05537263,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,16,-3.820775916,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,9,2.442170774,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,10,0.073934927,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,11,-1.162752638,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,8,-1.21313961,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,2,-4.576458299,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,26,-2.328653706,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,19,-1.785907238,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,30,-1.146155247,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,4,-1.277268667,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,27,-2.630284644,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,23,-1.406079378,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2344,24,-2.708639741,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E11
CT2345,16,-4.842057179,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,12,-8.498425617,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,10,-0.740114101,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,25,87.270936,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,13,-6.702953936,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,21,-4.665314807,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,5,1.89713186,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,14,-10.71980794,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,7,0.26616366,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,28,686.2872034,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,22,0.929406666,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,15,-8.755215781,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,19,-16.43404216,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,18,-13.00828844,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,4,4.690995653,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,26,180.0423869,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,11,-2.178950046,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,2,4.296781193,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,27,358.0202874,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,30,1748.494444,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,8,-1.94879509,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,23,5.090927971,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,20,-12.64062621,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,17,-8.569362915,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,6,5.493131826,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,3,2.488773694,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,NA,2339.556495,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,29,1197.40468,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,1,5.511648952,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,24,36.31377696,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2345,9,3.554185642,10/11/2023,RMI,M10,7.160831,171.205332,Active,Majuro,E12
CT2346,21,3.63102776,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,5,-44.1070063,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,2,-96.20695799,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,7,-24.5909984,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,15,4.911311912,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,17,7.347530039,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,10,-3.06265167,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,6,-35.00499921,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,30,-9.926148369,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,25,-3.003686809,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,16,10.1736702,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,29,-8.389940831,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,1,-116.8530008,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,12,-2.231879306,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,22,8.746901543,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,27,-5.315680987,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,18,9.412272392,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,8,-18.9480433,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,28,-6.747071764,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,20,3.129566357,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,24,-0.413909455,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,NA,-9.622110767,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,13,4.739267838,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,26,-0.938161859,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,9,-0.907438155,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,4,-57.71637316,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,3,-72.97109613,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,14,10.40651924,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,19,6.100626018,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,11,1.580207546,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2346,23,3.357383367,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F1
CT2347,28,-10.26482004,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,16,13.64505799,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,17,12.6303965,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,2,-52.91831203,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,NA,-14.00676909,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,22,8.868886753,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,3,-30.26337173,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,6,-13.13779065,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,29,-16.65909226,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,24,-3.114257037,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,11,9.200478073,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,5,-22.53766528,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,10,5.798734429,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,13,12.66738617,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,12,12.24816728,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,25,-5.470572153,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,27,-6.041622252,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,1,-89.35062329,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,21,5.401561165,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,14,16.35867678,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,18,15.49315454,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,7,-11.10356428,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,19,12.55891153,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,26,-1.357890644,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,15,17.32947025,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,9,0.014835239,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,8,0.373988748,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,20,11.68770665,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,30,-22.9842791,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,4,-13.51433542,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2347,23,-2.086420989,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F2
CT2348,25,-0.562496422,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,5,-36.09719147,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,NA,-12.50121092,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,16,6.610390959,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,28,-10.73270794,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,20,4.173089349,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,6,-25.14089579,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,10,1.78301774,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,13,7.865819187,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,12,9.913298062,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,15,11.6299532,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,24,2.551644083,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,1,-104.7439556,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,21,3.80707231,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,3,-67.19829937,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,29,-7.640896068,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,22,8.397607579,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,18,6.469001283,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,11,-1.29037606,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,27,-7.526347529,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,2,-86.91176543,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,17,8.124183618,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,9,-8.054656827,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,14,7.367557478,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,26,-0.547187739,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,8,-6.557081058,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,7,-21.07587749,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,30,-13.55486989,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,23,3.561999446,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,19,15.6357481,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2348,4,-53.27163187,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F3
CT2349,21,6.109235785,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,2,-71.86207648,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,17,18.15181731,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,24,-1.656600789,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,28,-17.31660794,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,16,17.51054798,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,6,-10.37444206,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,25,-3.040589906,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,NA,-22.42578584,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,29,-15.41204475,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,3,-53.98186423,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,1,-95.77644611,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,26,-5.857885785,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,30,-22.22583516,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,10,11.88778205,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,12,19.34939091,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,5,-21.16772507,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,22,4.330496053,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,7,-2.817788464,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,19,17.67209638,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,13,23.67299186,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,20,11.79195981,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,27,-15.22217125,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,11,17.4724389,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,15,15.80429409,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,18,12.9686716,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,14,17.63398609,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,8,3.491266305,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,4,-39.48095824,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,23,0.187242165,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2349,9,8.011426421,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F4
CT2350,28,-7.061281107,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,14,8.915376889,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,25,-6.94916101,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,6,-11.84581214,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,12,9.44114891,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,17,6.686265451,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,2,-55.63306707,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,13,15.18045973,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,23,8.397221891,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,29,-12.02480051,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,16,11.88790348,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,10,7.272200629,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,21,11.01335735,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,5,-22.24159473,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,8,0.000792874,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,18,11.32142232,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,26,-2.472377904,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,7,-4.476686559,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,NA,-14.31136525,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,19,14.62810952,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,11,7.764900011,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,30,-14.04189197,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,1,-66.86839827,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,24,3.116536507,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,22,5.32551557,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,20,7.3629461,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,15,9.618869082,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,3,-35.79698716,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,27,-9.498728448,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,4,-32.92408401,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2350,9,4.056270992,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F5
CT2351,16,21.61869331,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,26,-9.742543384,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,8,6.702114215,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,2,-85.0678833,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,29,-21.26783535,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,21,12.08519786,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,25,-6.734842752,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,14,17.8137267,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,6,-17.73425826,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,17,20.88531074,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,7,-6.016176384,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,NA,-34.56785692,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,13,23.64952355,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,30,-36.04243294,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,3,-62.77706339,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,19,6.004454018,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,18,17.7176096,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,10,14.95040695,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,15,19.51129495,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,5,-28.02013306,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,11,14.66349556,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,28,-15.44468294,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,22,7.313620981,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,12,20.47791084,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,24,-1.857873952,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,27,-14.32832277,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,20,8.952629357,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,4,-52.63606691,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,23,0.111477489,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,9,7.163753067,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2351,1,-110.5923711,10/12/2023,RMI,M11,7.087577,171.37327,Active,Majuro,F6
CT2352,28,530.0560481,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,13,22.81495961,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,8,-1.350984725,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,14,17.77066944,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,15,5.823124708,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,22,-18.53247393,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,25,46.11017106,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,10,-4.03768926,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,18,-12.22848921,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
CT2352,3,-3.874967601,10/11/2024,RMI,M12,7.150731,171.203957,Active,Majuro,F7
